id	createdTime	deliveryAddress	phoneNumber	status	customerId	employeeId
5531	2022-09-23 02:19:56.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	2
5532	2022-07-07 23:23:03.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	2
5533	2023-09-27 17:32:53.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	9
5534	2023-10-28 09:04:37.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	CONFIRMED	75	8
5535	2022-02-05 00:42:41.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	PENDING	75	4
5536	2023-05-23 07:20:52.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	4
5537	2023-02-25 18:53:44.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	3
5538	2023-08-30 21:22:47.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	DELIVERING	75	9
5539	2022-09-13 08:41:45.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	3
5540	2022-03-04 05:40:56.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	9
5541	2023-07-22 21:54:50.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	CANCELED	75	4
5542	2022-05-13 03:06:35.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	7
5543	2023-07-17 14:41:55.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	2
5544	2023-10-02 22:29:20.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	2
5545	2022-09-14 13:12:28.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	3
5546	2022-02-25 21:13:31.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	3
5547	2023-12-19 13:08:49.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	6
5548	2022-08-31 23:13:38.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	NOT_ACCEPTED	75	6
5549	2023-09-22 22:39:08.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	10
5550	2023-04-24 16:37:48.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	5
5551	2023-07-29 13:21:16.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	7
5552	2022-07-10 06:48:56.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	8
5553	2022-03-29 09:51:45.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	DELIVERING	75	6
5554	2023-04-14 12:25:40.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	6
5555	2023-10-27 13:18:27.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	2
5556	2023-10-30 04:05:22.000	654 Maple St, Santa Ana, CA 92701	714-555-0075	SUCCESS	75	1
5557	2022-01-02 07:22:00.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5558	2022-01-26 01:47:45.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	2
5559	2023-02-13 19:58:23.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5560	2023-06-09 16:53:15.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5561	2022-06-23 02:52:54.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	4
5562	2022-04-16 00:27:01.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5563	2022-10-07 23:25:38.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5564	2023-07-03 10:54:59.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	2
5565	2023-05-19 06:28:20.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	3
5566	2023-10-10 12:33:36.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5567	2022-09-22 08:33:12.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5568	2023-02-25 14:15:30.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5569	2023-11-22 19:30:47.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5570	2022-08-05 19:15:53.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5571	2022-07-22 11:54:01.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5572	2022-09-18 00:28:00.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5573	2022-11-09 02:33:43.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5574	2022-09-14 15:53:45.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	1
5575	2023-05-26 12:54:17.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	7
5576	2023-09-10 02:29:12.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5577	2023-12-17 23:28:16.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5578	2022-02-24 12:28:58.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5579	2022-05-09 10:18:19.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	10
5580	2023-11-21 08:06:21.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5581	2022-06-11 03:38:50.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	2
5582	2022-07-31 22:05:44.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5583	2022-03-11 02:32:35.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5584	2023-09-30 17:54:09.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5585	2022-08-06 16:13:42.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	2
5586	2022-04-18 13:55:00.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	3
5587	2023-12-19 20:55:54.000	987 Birch St, Salem, OR 97301	503-555-0076	CONFIRMED	76	6
5588	2023-10-11 13:41:36.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5589	2023-03-13 20:26:54.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	2
5590	2022-08-18 19:31:27.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	7
5591	2023-10-04 15:22:58.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5592	2022-07-12 22:33:12.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	7
5593	2022-08-27 17:06:39.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5594	2023-08-16 22:59:00.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	7
5595	2022-02-04 18:49:56.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5596	2022-08-17 18:03:36.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5597	2023-11-11 17:54:06.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5598	2023-10-22 06:15:25.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5599	2023-04-02 10:15:28.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5600	2023-10-05 11:21:26.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	7
5601	2022-02-20 11:35:10.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	5
5602	2022-07-28 13:28:13.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	6
5603	2023-10-05 11:24:17.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5604	2022-05-20 00:22:31.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	1
5605	2023-06-17 00:33:01.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5606	2023-01-25 04:29:34.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	4
5607	2023-07-24 19:34:59.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	7
5608	2022-04-30 08:52:30.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5609	2023-08-15 18:45:07.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5610	2022-02-28 00:07:34.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	1
5611	2023-08-23 17:45:58.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5612	2023-06-02 20:11:45.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	8
5613	2023-08-16 18:20:05.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5614	2023-02-14 04:02:40.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	1
5615	2022-07-19 15:47:49.000	987 Birch St, Salem, OR 97301	503-555-0076	NOT_ACCEPTED	76	2
5616	2022-01-04 13:57:22.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5617	2023-02-15 00:55:33.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	4
5618	2023-09-02 02:51:50.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5619	2022-10-13 03:14:23.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5620	2022-06-27 14:16:30.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5621	2023-01-11 17:33:44.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	8
5622	2023-11-27 22:01:56.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5623	2023-07-09 23:36:36.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5624	2022-01-01 08:51:30.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	5
5625	2023-07-09 22:29:57.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	4
5626	2022-08-21 11:58:14.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5627	2023-07-20 23:52:16.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	7
5628	2022-10-19 20:46:10.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5629	2023-07-28 08:53:30.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5630	2023-08-15 07:15:04.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5631	2023-11-10 09:27:58.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	5
5632	2023-05-01 06:30:49.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	4
5633	2022-03-29 01:27:32.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5634	2023-08-02 19:33:12.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	6
5635	2022-08-24 23:11:00.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5636	2022-06-12 22:54:20.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	3
5637	2023-03-19 09:19:38.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5638	2022-06-20 15:19:27.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5639	2023-03-23 08:41:05.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5640	2022-05-28 12:08:48.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5641	2023-08-04 19:30:20.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5642	2022-02-01 04:30:55.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	2
5643	2023-11-13 04:44:06.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5644	2023-08-17 09:41:23.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	1
5645	2023-11-15 18:05:42.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	9
5646	2023-07-19 03:38:10.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	8
5647	2023-05-21 13:00:16.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	4
5648	2022-09-07 01:04:55.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5649	2022-01-08 05:10:04.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	7
5650	2022-03-10 19:53:27.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5651	2022-09-06 05:07:28.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	10
5652	2023-02-05 12:27:40.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5653	2022-11-16 08:54:10.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5654	2023-06-19 16:26:48.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5655	2023-02-08 05:47:07.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	9
5656	2023-05-17 04:02:34.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	10
5657	2023-10-25 16:31:44.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5658	2022-11-19 01:18:11.000	987 Birch St, Salem, OR 97301	503-555-0076	CONFIRMED	76	1
5659	2023-08-27 20:45:38.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5660	2023-02-01 18:49:42.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5661	2022-06-27 17:16:09.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	3
5662	2023-03-29 01:48:28.000	987 Birch St, Salem, OR 97301	503-555-0076	CANCELED	76	7
5663	2022-07-09 21:44:24.000	987 Birch St, Salem, OR 97301	503-555-0076	DELIVERING	76	6
5664	2023-10-02 20:27:31.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	4
5665	2022-09-26 14:29:45.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5666	2022-09-20 13:10:57.000	987 Birch St, Salem, OR 97301	503-555-0076	SUCCESS	76	2
5667	2022-11-09 12:08:58.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	2
5668	2023-11-23 19:52:59.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	CANCELED	77	9
5669	2023-08-28 20:58:08.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	10
5670	2022-05-28 06:31:08.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	4
5671	2023-02-18 01:55:12.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	7
5672	2022-01-11 19:28:11.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	7
5673	2022-04-14 21:35:28.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	DELIVERING	77	7
5674	2023-03-08 15:33:34.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	6
5675	2022-09-05 23:13:33.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	5
5676	2023-10-28 05:19:07.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	6
5677	2023-09-11 15:32:19.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	1
5678	2023-05-28 10:00:35.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	CANCELED	77	4
5679	2022-04-26 02:49:14.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	6
5680	2022-05-13 20:07:41.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	6
5681	2022-03-24 06:29:53.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	CANCELED	77	3
5682	2023-06-24 02:45:10.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	2
5683	2022-09-06 06:39:19.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	7
5684	2022-11-21 03:37:29.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	DELIVERING	77	1
5685	2022-12-29 18:28:11.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	DELIVERING	77	2
5686	2023-05-27 11:09:33.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	CANCELED	77	6
5687	2022-07-26 08:30:08.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	8
5688	2023-12-22 18:04:50.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	DELIVERING	77	4
5689	2022-01-09 03:44:18.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	1
5690	2022-09-23 19:15:45.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	3
5691	2023-03-04 15:32:30.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	7
5692	2022-11-09 19:45:42.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	9
5693	2023-04-27 07:10:54.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	8
5694	2023-04-25 10:55:14.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	1
5695	2022-07-24 22:25:36.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	9
5696	2022-06-03 00:28:44.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	9
5697	2023-05-09 23:52:24.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	2
5698	2022-05-26 17:02:33.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	4
5699	2023-02-28 14:17:43.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	7
5700	2022-11-07 12:27:36.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	NOT_ACCEPTED	77	9
5701	2022-12-16 13:29:07.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	7
5702	2022-10-03 20:09:44.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	4
5703	2022-07-28 19:09:40.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	8
5704	2022-09-26 16:22:16.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	NOT_ACCEPTED	77	9
5705	2023-09-04 01:49:23.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	DELIVERING	77	3
5706	2023-03-13 05:17:30.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	9
5707	2022-01-05 23:57:19.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	8
5708	2023-05-24 19:00:03.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	3
5709	2022-09-03 02:03:55.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	8
5710	2023-10-13 06:45:34.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	8
5711	2022-09-16 09:30:47.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	4
5712	2023-10-14 13:27:14.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	CANCELED	77	6
5713	2023-05-20 01:15:30.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	DELIVERING	77	6
5714	2023-01-29 05:44:14.000	135 Cedar St, Mesa, AZ 85201	480-555-0077	SUCCESS	77	9
5715	2023-07-25 20:29:06.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	2
5716	2022-06-22 13:53:36.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	7
5717	2022-08-18 03:59:07.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	3
5718	2023-04-16 16:15:35.000	246 Cherry St, Sparks, NV 89431	775-555-0078	DELIVERING	78	5
5719	2023-07-31 00:34:29.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CONFIRMED	78	5
5720	2023-07-13 06:27:20.000	246 Cherry St, Sparks, NV 89431	775-555-0078	NOT_ACCEPTED	78	10
5721	2023-06-27 23:03:31.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	6
5722	2023-08-05 08:09:28.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5723	2023-03-08 17:53:46.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5724	2022-08-27 15:48:13.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	1
5725	2022-09-29 07:39:16.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
5726	2022-05-15 03:12:39.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	10
5727	2023-10-29 13:53:53.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	10
5728	2022-08-18 08:40:57.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5729	2023-10-20 15:10:12.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	1
5730	2023-04-01 15:24:48.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	7
5731	2023-01-24 22:39:57.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CONFIRMED	78	7
5732	2022-08-15 19:08:13.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	5
5733	2022-10-24 15:57:21.000	246 Cherry St, Sparks, NV 89431	775-555-0078	DELIVERING	78	6
5734	2022-11-01 15:24:29.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	4
5735	2023-07-09 03:05:33.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	9
5736	2022-05-09 01:44:47.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5737	2023-05-04 01:48:26.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	6
5738	2023-11-15 09:17:25.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	4
5739	2022-12-28 21:59:50.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	8
5740	2022-06-27 18:23:12.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	9
5741	2022-03-22 15:43:27.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
5742	2022-03-31 00:16:43.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	1
5743	2022-04-10 06:27:56.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	10
5744	2022-07-14 08:07:38.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	3
5745	2022-03-01 19:45:59.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	6
5746	2022-09-28 11:55:58.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	9
5747	2022-12-08 20:06:11.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	7
5748	2022-02-14 03:07:26.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
5749	2023-12-31 09:29:07.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	6
5750	2023-05-10 04:11:22.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5751	2022-04-11 04:40:48.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	3
5752	2022-01-24 18:01:28.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	5
5753	2023-11-08 20:47:46.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	3
5754	2023-03-12 16:25:37.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
5755	2023-02-21 13:33:59.000	246 Cherry St, Sparks, NV 89431	775-555-0078	DELIVERING	78	3
5756	2023-09-06 08:31:05.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
5757	2022-10-08 04:55:04.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5758	2022-03-20 22:43:47.000	246 Cherry St, Sparks, NV 89431	775-555-0078	DELIVERING	78	7
5759	2023-04-11 18:13:43.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	3
5760	2022-04-06 00:08:12.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5761	2023-05-08 18:17:26.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	1
5762	2022-01-05 03:55:34.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	7
5763	2022-07-30 00:43:36.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
5764	2022-10-19 04:45:30.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	6
5765	2022-02-08 02:05:47.000	246 Cherry St, Sparks, NV 89431	775-555-0078	NOT_ACCEPTED	78	6
5766	2023-02-22 09:12:43.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	7
5767	2023-03-28 07:34:24.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	10
5768	2022-12-01 03:53:31.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5769	2022-04-30 15:38:44.000	246 Cherry St, Sparks, NV 89431	775-555-0078	DELIVERING	78	2
5770	2022-10-24 10:05:55.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	3
5771	2023-11-05 22:31:08.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	7
5772	2023-05-04 14:19:27.000	246 Cherry St, Sparks, NV 89431	775-555-0078	DELIVERING	78	5
5773	2022-09-28 13:11:55.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	10
5774	2022-07-16 13:01:07.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	3
5775	2022-07-19 05:15:35.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5776	2022-07-10 13:37:32.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	3
5777	2023-01-15 15:14:10.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	10
5778	2022-07-14 10:11:58.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	10
5779	2023-09-05 14:05:01.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	6
5780	2022-03-20 22:34:25.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	3
5781	2023-09-10 21:33:49.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	4
5782	2023-02-27 06:45:12.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	2
5783	2022-06-16 22:19:52.000	246 Cherry St, Sparks, NV 89431	775-555-0078	CANCELED	78	1
5784	2023-11-01 14:44:59.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
5785	2022-09-17 19:08:38.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	9
5786	2023-02-11 02:27:50.000	246 Cherry St, Sparks, NV 89431	775-555-0078	SUCCESS	78	8
